ts_code,symbol,name,area,industry,market,exchange,list_date,is_hs,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,profit_dedt,bps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,roe,roe_waa,roe_dt,roe_yearly,netprofit_margin,gross_margin,assets_turn,ca_turn,debt_to_assets,current_ratio,quick_ratio,cash_ratio,op_income,fcff,fcfe,eps_5y_cagr,revenue_5y_cagr,data_years,trade_date,close,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv,circ_mv,value_score,quality_score,total_score,rating,rank
688606.SH,688606,奥泰生物,浙江,医疗保健,科创板,SSE,20210325,H,20241231,3.82,3.82,10.9305,10.9305,237533231.26,48.9859,21.5394,3.3576,24.1044,7.8453,7.81,6.161,7.8453,34.9545,,0.2088,0.2829,7.2288,9.9112,9.3753,9.0563,277783257.6,57696836.8559,57696836.8559,(0.29438734407101963+0j),0.0715625014776928,3,20260227.0,69.01,18.0882,18.5617,1.4309,6.3135,6.2057,3.5661,3.5661,547117.1804,547117.1804,50.0,50.0,50.0,C+,55
601997.SH,601997,贵阳银行,贵州,银行,主板,SSE,20160816,H,20241231,1.35,1.35,4.0837,4.0837,5080079000.0,16.924,2.1868,1.5699,9.5381,8.0435,8.35,7.9134,8.0435,35.5916,,0.0214,,90.2164,,,,2059706000.0,,,(-0.03509871864598457+0j),-0.0054886756066181,3,20260227.0,5.81,4.1139,4.1584,0.3362,1.4227,1.5818,4.9914,4.9914,2124251.0822,2124251.0822,90.0,10.0,50.0,C+,56
601009.SH,601009,南京银行,江苏,银行,主板,SSE,20070719,H,20241231,1.83,1.61,4.5424,4.5424,19936761000.0,14.3328,2.9297,1.2316,6.3918,11.2691,12.97,11.135,11.2691,40.5086,,0.0206,,92.5926,,,,3713749000.0,,,0.04368851401446139,0.020013208340387,3,20260227.0,11.25,6.8936,6.3782,0.7662,2.7667,2.5043,4.4071,4.4071,13909013.1506,13909013.1506,85.0,15.0,50.0,C+,57
605599.SH,605599,菜百股份,北京,服饰,主板,SSE,20210909,H,20241231,0.92,0.92,26.0134,26.0134,683758197.06,5.1205,1.0692,1.095,1.8145,18.5146,18.73,17.6069,18.5146,3.5864,,2.9946,3.18,44.1892,2.2734,0.9336,0.7712,921166478.25,421628030.233,421628030.233,0.005479493072340524,0.1056011000870296,3,20260227.0,24.8,26.8271,23.7625,4.6324,0.9534,0.7606,2.9032,2.9032,1928888.944,1928888.944,45.0,55.0,50.0,C+,58
603833.SH,603833,欧派家居,广东,家居用品,主板,SSE,20170328,H,20241231,4.29,4.23,31.0673,31.0673,2315946230.66,30.5801,7.1527,0.5,22.4176,13.9853,13.99,12.4615,13.9853,13.7561,,0.544,1.2146,45.8942,1.0786,1.0198,0.7795,2529175389.42,1317951837.4427,-103188591.6473,(-0.07185896377084477+0j),-0.0885818008060576,3,20260227.0,57.11,13.3848,14.4907,1.9122,1.8383,1.9052,4.3181,6.4771,3478872.0234,3478872.0234,75.0,25.0,50.0,C+,59
000897.SZ,897,津滨发展,天津,区域地产,主板,SZSE,19990422,N,20241231,0.3144,0.3144,1.7505,1.7505,508655393.5,1.9836,0.1912,0.0529,0.7394,17.2145,17.21,17.2208,17.2145,18.4061,,0.5079,0.5486,32.5752,2.779,0.7924,0.7391,428485842.19,-125222308.7903,-125372308.7903,-0.015685419896664277,-0.038730384518137,3,20260227.0,2.29,7.2837,23.8469,1.2054,1.3082,2.4962,4.1485,4.1485,370355.3416,370348.3342,60.0,40.0,50.0,C+,60
600368.SH,600368,五洲交通,广西,路桥,主板,SSE,20001221,H,20241231,0.4338,0.4338,0.9708,0.9708,642227365.02,4.2682,0.2905,0.4226,2.5545,10.5996,10.64,9.7494,10.5996,44.4224,,0.1638,1.2434,29.4146,0.8621,0.7435,0.5518,623620775.19,587108245.6637,138671005.8337,(-0.09835233281390399+0j),-0.0688971801407685,3,20260227.0,4.05,9.3366,10.184,0.9095,4.1719,4.2001,3.2346,3.2346,651909.8125,651909.8125,70.0,30.0,50.0,C+,61
603156.SH,603156,养元饮品,河北,软饮料,主板,SSE,20180212,H,20241231,1.3636,,4.7867,4.7867,1460830990.54,7.9122,2.1418,0.5,4.5804,16.349,16.35,13.8695,16.349,28.427,,0.4046,0.7246,27.5535,2.1924,1.9838,1.9073,1958514676.98,1663532169.0207,606542169.0207,(0.08439971042809824+0j),-0.0084772637177061,3,20260227.0,30.33,22.1977,23.7122,4.2525,6.3102,6.6659,6.1325,6.1325,3822421.8577,3822421.8577,40.0,60.0,50.0,C+,62
600578.SH,600578,京能电力,北京,火力发电,主板,SSE,20020510,H,20241231,0.23,0.23,5.292,5.292,1668354406.27,3.2575,1.2325,0.7863,0.2177,6.1757,6.84,5.9792,6.1757,6.4565,,0.3791,2.7414,63.702,0.5092,0.4177,0.3396,1442945813.03,898872383.6599,58864282.4499,(0.2787286144830394+0j),0.025212012143279,4,20260227.0,5.51,21.4066,10.6068,1.5524,1.0412,1.0083,2.1779,2.1779,3688736.1793,3688736.1793,65.0,35.0,50.0,C+,63
600820.SH,600820,隧道股份,上海,建筑工程,主板,SSE,19940128,H,20241231,0.9,0.9,21.8872,21.8872,2608405195.08,9.7441,2.0285,0.5045,5.9383,8.9378,9.4,8.2059,8.9378,4.2956,,0.4113,0.7412,77.1973,0.9104,0.8997,0.4431,2017343016.22,3019205464.2711,-6947164808.7589,(-0.010870426164858005+0j),-0.0247690916628775,4,20260227.0,6.63,7.3373,8.171,0.6752,0.3029,0.3456,4.5249,4.5249,2084535.7103,2084535.7103,90.0,10.0,50.0,C+,64
000902.SZ,902,新洋丰,湖北,农药化肥,主板,SZSE,19990408,S,20241231,1.05,1.03,12.4038,12.4038,1240536558.42,8.3667,0.1056,0.3958,6.6456,13.0461,13.1,12.3075,13.0461,8.4847,,0.8864,2.274,39.6725,1.465,0.7497,0.5105,1438104078.0,-217445147.8693,144554852.1307,0.02469507659595993,0.0152358862217578,3,20260227.0,18.3,17.4615,14.572,1.9939,1.4754,1.3773,1.6393,1.6393,2296162.6253,2091292.6283,55.0,43.0,49.0,C+,65
002352.SZ,2352,顺丰控股,深圳,仓储物流,主板,SZSE,20100205,S,20241231,2.11,2.11,57.0416,57.0416,9145506000.0,18.4496,8.2077,0.5307,7.8497,11.0079,11.16,9.8986,11.0079,3.5929,,1.3067,3.1659,52.1405,1.2285,1.1948,1.0589,12259336000.0,20586651467.4871,20586651467.4871,,0.0395060261670665,3,20260227.0,37.87,18.7645,17.5705,1.9427,0.671,0.6302,2.3762,2.3762,19084322.9589,18071634.7184,60.0,38.0,49.0,C+,66
603733.SH,603733,仙鹤股份,浙江,造纸,主板,SSE,20180420,H,20241231,1.42,1.13,14.5523,14.5523,933154647.56,11.0764,4.3408,0.4924,5.2457,13.021,13.02,12.1042,13.021,9.8606,,0.487,1.2892,65.1065,1.5716,0.9201,0.5364,835901325.26,-2548772007.2422,916375239.5178,,0.0959475542265155,3,20260227.0,24.8,17.4846,18.1915,2.1184,1.7084,1.4536,2.0111,2.0111,1755155.7382,1755155.7382,50.0,47.0,48.5,C+,67
601311.SH,601311,骆驼股份,湖北,电气设备,主板,SSE,20110602,H,20241231,0.52,0.52,13.2909,13.2909,593397364.87,8.1449,1.4555,0.4987,4.831,6.5258,6.51,6.3071,6.5258,4.0601,,1.0749,1.9869,35.1118,1.9192,1.2389,1.0498,248233208.31,635907985.5408,994403261.3708,(0.020005283131651064+0j),0.0346183842414817,4,20260227.0,9.8,18.7253,15.4245,1.1669,0.7373,0.701,2.9592,2.9592,1149683.1956,1149683.1956,65.0,32.0,48.5,C+,68
002394.SZ,2394,联发股份,江苏,纺织,主板,SZSE,20100423,N,20241231,0.62,0.62,12.9095,12.9095,194806673.34,12.684,2.9678,0.5258,7.9511,5.0435,5.04,4.8748,5.0435,4.9122,,0.685,1.1623,30.3603,2.4181,1.5787,1.4677,227580401.83,436231806.617,113346770.407,(0.1609591237233643+0j),-0.0097136926496075,3,20260227.0,15.66,25.1508,15.1511,1.1724,1.2131,1.4241,0.6386,0.6386,506914.2,506265.259,50.0,47.0,48.5,C+,69
600125.SH,600125,铁龙物流,辽宁,铁路,主板,SSE,19980511,H,20241231,0.293,,9.9695,9.9695,368744854.22,5.569,0.1211,0.6926,3.7567,5.3405,5.332,5.1563,5.3405,2.935,,1.2743,2.6178,29.9596,1.8689,1.0821,0.985,570811838.71,965808137.9101,954808137.9101,(-0.0990924858619111+0j),-0.0588222390905743,3,20260227.0,6.46,22.0825,15.7845,1.1027,0.648,0.735,2.1672,2.1672,843367.1306,843367.1306,65.0,32.0,48.5,C+,70
301015.SZ,301015,百洋医药,山东,医药商业,创业板,SZSE,20210630,S,20241231,1.32,1.28,15.3998,15.3998,655947072.73,4.3285,-0.0048,0.3845,2.9457,27.4258,26.94,26.0122,27.4258,9.476,,1.3044,1.6926,63.3794,1.5688,1.284,1.1278,897269863.78,986443881.0589,2039732111.1189,(0.027618606293210446+0j),0.034466855826958,3,20260227.0,23.79,18.0809,23.7267,5.2501,1.5448,1.6502,3.203,3.203,1250459.6792,1250295.5282,40.0,57.0,48.5,C+,71
603613.SH,603613,国联股份,北京,互联网,主板,SSE,20190730,H,20241231,2.02,2.02,74.3678,74.3678,1338464079.74,10.8573,3.2395,0.0859,6.6708,20.2821,20.24,18.6593,20.2821,3.2439,,3.2263,3.4436,50.5871,2.0334,1.9567,0.9313,2041236186.95,-363528023.1076,-1398601257.9176,(0.010050503787815579+0j),0.0294925958567666,3,20260227.0,27.33,13.5355,13.7187,2.2186,0.3675,0.3778,0.2409,0.2409,1969229.8429,1969229.8429,50.0,45.0,47.5,C+,72
603170.SH,603170,宝立食品,上海,食品,主板,SSE,20220715,H,20241231,0.58,0.58,6.6279,6.6279,214565765.1,3.439,0.7658,0.1623,1.511,17.099,17.07,15.7303,17.099,10.0845,,1.3122,2.1448,27.2946,2.5774,2.0522,1.8861,326466220.34,146143609.9576,292221512.7276,(-0.12060626944847208+0j),0.0578865741572913,3,20260227.0,14.1,24.1821,22.4162,3.9959,2.1274,1.9763,2.766,2.766,564014.1,564014.1,40.0,55.0,47.5,C+,73
605333.SH,605333,沪光股份,江苏,汽车配件,主板,SSE,20200818,H,20241231,1.53,1.53,18.118,18.118,657608251.03,5.0963,1.8052,0.1867,2.0163,35.563,35.88,34.8873,35.563,8.4709,,1.2477,2.0175,68.5887,1.0907,0.9029,0.8608,653456869.89,199349530.0589,472434101.2489,(2.4306312493811935+0j),0.4060652621424467,3,20260227.0,29.31,20.2896,20.7101,3.9821,1.7187,1.6546,0.7386,0.7386,1360102.43,1280190.6934,30.0,65.0,47.5,C+,74
600011.SH,600011,华能国际,北京,火力发电,主板,SSE,20011206,H,20241231,0.46,0.46,15.6421,15.6421,10521564395.0,3.6466,1.0524,0.5215,1.058,7.5202,13.14,7.8067,7.5202,5.7461,,0.4354,2.6256,65.4,0.5388,0.4636,0.4001,17306981066.0,-15979628583.2932,-5528079537.2932,(0.14642300844222178+0j),-0.0175397874166229,3,20260227.0,7.24,11.2135,7.8041,1.7,0.4629,0.4854,3.7293,3.7293,11365419.5919,7962341.9814,80.0,15.0,47.5,C+,75
601328.SH,601328,交通银行,上海,银行,主板,SSE,20070515,H,20241231,1.16,1.16,3.4987,3.4987,92726000000.0,13.0551,1.5003,3.3201,4.6896,8.3846,9.08,8.3075,8.3846,36.2662,,0.0179,,92.2447,,,,55485000000.0,,,(0.004338415163889442+0j),0.0043150767143005,3,20260227.0,6.55,6.1845,6.0995,0.516,2.2276,2.1978,6.6433,4.599,57878278.6661,17077447.9177,85.0,10.0,47.5,C+,76
601077.SH,601077,渝农商行,重庆,银行,主板,SSE,20191029,H,20241231,0.99,0.99,2.4885,2.4885,11143800000.0,11.0677,1.788,1.3976,4.7225,9.0856,9.28,8.7945,9.0856,41.7143,,0.0191,,91.1806,,,,8734823000.0,,,(0.0262511823923528+0j),0.0054695029633653,3,20260227.0,6.49,6.4022,6.1947,0.5702,2.608,2.5949,4.6934,4.8314,7370693.0,5736019.3234,85.0,10.0,47.5,C+,77
002984.SZ,2984,森麒麟,山东,汽车配件,主板,SZSE,20200911,S,20241231,2.11,2.04,8.2197,8.2197,2126006079.11,12.726,4.4323,0.3794,6.4806,17.2949,17.36,16.8201,17.2949,25.6855,,0.5147,1.0045,22.5327,4.4481,3.4954,1.7094,2343963662.6,-1615368778.8334,-1565368778.8334,(0.024573688799929272+0j),-0.1169170545450123,3,20260227.0,20.67,9.7958,14.5121,1.6196,2.5161,2.4876,2.8535,2.8535,2141381.8797,1475093.8159,55.0,40.0,47.5,C+,78
600558.SH,600558,大西洋,四川,钢加工,主板,SSE,20010227,N,20241231,0.1727,0.1727,3.9669,3.9669,135537618.23,2.6406,0.487,0.1543,0.9432,6.7022,6.71,5.8614,6.7022,4.895,,1.1209,1.9899,18.7561,3.3526,2.0147,1.8403,174147276.69,235855423.2817,168534970.6917,(0.23679920615706762+0j),0.0176354421776021,3,20260227.0,6.61,38.2837,28.1451,2.4942,1.6663,1.6097,2.2693,2.2693,593316.7933,593316.7933,45.0,50.0,47.5,C+,79
600887.SH,600887,伊利股份,内蒙,乳制品,主板,SSE,19960312,H,20241231,1.33,1.33,18.1875,18.1268,6011274945.92,8.3539,2.0754,0.5027,5.0628,15.8413,15.81,11.2656,15.8413,7.3347,,0.7584,1.703,62.9141,0.7408,0.6214,0.3188,6791335799.74,3900873314.8793,6434005098.0293,(-0.0994581576872191+0j),-0.0420813035268765,3,20260227.0,26.08,19.5159,20.5937,3.0965,1.4296,1.4099,6.5184,6.5184,16496540.6195,16414568.7124,55.0,40.0,47.5,C+,80
603035.SH,603035,常熟汽饰,江苏,汽车配件,主板,SSE,20170105,H,20241231,1.12,1.12,14.9122,14.9122,368413952.02,13.6318,5.2834,0.5,7.1567,8.3283,8.27,7.2115,8.3283,7.4367,,0.5457,1.3441,50.051,0.9284,0.7627,0.7259,104021658.57,301646013.9135,554428039.9535,(-0.11808289631180302+0j),0.1101089724131194,3,20260227.0,15.5,13.3463,14.6326,1.0692,1.002,0.8601,2.2484,2.2484,567837.974,567837.974,70.0,25.0,47.5,C+,81
601952.SH,601952,苏垦农发,江苏,种植业,主板,SSE,20170515,H,20241231,0.53,0.53,7.9226,7.9226,661074273.92,4.9815,1.6908,0.3715,1.9191,10.8203,10.85,9.7979,10.8203,6.904,,0.7571,1.4165,49.478,3.2006,1.666,1.4564,396172268.44,855787019.1643,855791554.8343,(-0.052210421693843045+0j),-0.0527849393669236,3,20260227.0,9.47,17.875,23.5736,1.853,1.1953,1.2812,2.8511,2.8511,1304966.0,1304966.0,50.0,45.0,47.5,C+,82
600020.SH,600020,中原高速,河南,路桥,主板,SSE,20030808,H,20241231,0.3352,0.3352,3.101,3.101,843545656.75,5.087,0.5937,0.8054,2.7456,5.8753,6.74,5.6294,5.8753,12.6362,,0.1363,1.0843,70.8712,1.1394,0.3292,0.317,812021271.19,-2710032966.4231,-374000946.8231,(0.02733422853931211+0j),0.105450499598146,3,20260227.0,4.14,10.5682,9.1348,0.7827,1.3351,1.3009,4.1063,4.1063,930411.9384,930411.9384,85.0,10.0,47.5,C+,83
605338.SH,605338,巴比食品,上海,食品,主板,SSE,20201012,H,20241231,1.12,1.12,6.7397,6.7397,210175470.37,9.1348,3.1288,0.5108,4.9786,12.3813,12.24,9.4082,12.3813,16.7533,,0.5933,1.3132,20.0414,2.75,2.6006,2.5383,256021675.88,40515172.0779,40515172.0779,(0.14119480431491138+0j),0.0168645441129065,3,20260227.0,28.4,24.5982,24.9221,2.9108,4.0705,3.6598,2.8169,2.8169,680369.3201,680369.3201,35.0,60.0,47.5,C+,84
301039.SZ,301039,中集车辆,深圳,汽车整车,创业板,SZSE,20210708,S,20241231,0.56,0.56,11.2043,11.2043,1078631606.75,7.6736,2.0833,0.2394,4.1471,7.4366,7.42,7.3904,7.4366,5.1489,,0.9027,1.3157,34.1431,2.1051,1.5127,1.413,1369202168.12,1781186349.3315,1476694182.0415,(-0.3224925141058418+0j),-0.0507323534775268,3,20260227.0,10.03,17.319,21.7477,1.2935,0.8952,0.9312,2.7916,2.7916,1879746.7933,1456784.7825,60.0,35.0,47.5,C+,85
601988.SH,601988,中国银行,北京,银行,主板,SSE,20060705,H,20241231,0.75,0.75,2.1403,2.1403,236789000000.0,8.1753,0.4612,0.9477,4.0343,8.7349,9.5,8.6963,8.7349,40.1084,,0.0187,,91.5777,,,,192513000000.0,,,(0.006734082821036491+0j),0.0057493404941129,3,20260227.0,5.28,7.153,7.0964,0.6448,2.7001,2.6461,6.1275,4.1064,170128153.4378,111284191.8387,85.0,10.0,47.5,C+,86
603909.SH,603909,建发合诚,福建,建筑工程,主板,SSE,20160628,N,20241231,0.3668,0.3668,25.3537,25.3537,89582669.72,4.122,0.4852,0.1247,2.4728,9.2457,9.26,8.6631,9.2457,1.8596,,1.7357,1.9495,73.6892,1.2413,1.189,0.6076,146816890.54,473605905.0079,473605905.0079,(0.20431542485615495+0j),0.2941767562685287,3,20260227.0,11.93,32.5272,28.5201,2.7672,0.4705,0.4376,1.0059,1.0059,310983.056,310983.056,45.0,48.0,46.5,C+,87
600559.SH,600559,老白干酒,河北,白酒,主板,SSE,20021029,H,20241231,0.86,0.86,5.8568,5.8568,738105885.54,5.8002,1.762,0.2933,2.8204,15.5615,15.56,14.5929,15.5615,14.6915,,0.5606,0.8985,44.8057,1.4572,0.603,0.5877,990994228.12,259856462.4813,259856462.4813,(0.08539494737207165+0j),0.009490047450694,3,20260227.0,15.51,18.0254,22.4795,2.6896,2.6482,3.0843,3.5461,3.5461,1418773.2856,1410649.1476,40.0,53.0,46.5,C+,88
600480.SH,600480,凌云股份,河北,汽车配件,主板,SSE,20030815,H,20241231,0.71,0.71,20.0292,20.0292,545438596.01,7.9417,3.9103,0.2089,2.8867,9.0529,9.01,7.5336,9.0529,5.0438,,0.9804,1.5348,50.2139,1.3757,1.148,0.9655,822815268.71,1947318749.3968,1015868647.9568,(0.014389228672296639+0j),0.0036748218659061,3,20260227.0,11.74,21.8934,19.3155,1.8415,0.7618,0.7336,2.8176,2.8176,1434961.9173,1413686.1704,60.0,33.0,46.5,C+,89
600639.SH,600639,浦东金桥,上海,园区开发,主板,SSE,19930326,H,20241231,0.8931,0.8931,2.4276,2.4276,360785108.57,12.9399,1.5226,1.6453,8.2176,6.9976,7.0,2.5197,6.9976,35.8934,,0.0616,0.1011,61.3639,1.9611,0.5008,0.4389,420685156.11,205103915.7482,4911129623.1882,(-0.2575983517285213+0j),-0.3567544074259779,3,20260227.0,10.59,11.8632,12.5153,0.8206,4.3623,5.6459,3.0472,3.0472,1188635.2537,900400.6685,60.0,32.0,46.0,C+,90
000700.SZ,700,模塑科技,江苏,汽车配件,主板,SZSE,19970228,S,20241231,0.682,0.682,7.7734,7.7734,517987006.21,3.7983,0.7302,0.2318,1.831,18.0139,17.31,14.8981,18.0139,8.7372,,0.8043,1.4814,58.1364,0.939,0.7541,0.7067,233381565.67,819649673.7181,428072183.9881,(0.18096698793186738+0j),-0.0954458665800339,3,20260227.0,13.95,20.4469,27.7011,3.4452,1.7946,1.8309,1.5556,2.3427,1280631.4677,1280631.4677,40.0,52.0,46.0,C+,91
605050.SH,605050,福然德,上海,仓储物流,主板,SSE,20200924,H,20241231,0.64,0.64,22.8852,22.8852,277523756.49,8.7561,4.027,0.4076,3.3214,7.4295,7.46,6.5103,7.4295,2.9009,,1.4412,1.7524,48.5728,1.7063,1.3494,0.9156,410758296.13,-232923903.9758,813402524.0142,(-0.13227816872537534+0j),0.074875437417414,3,20260227.0,13.74,21.3808,18.9195,1.5907,0.6004,0.5802,2.5425,2.5337,677147.2947,677147.2947,60.0,32.0,46.0,C+,92
002835.SZ,2835,同为股份,深圳,IT设备,主板,SZSE,20161228,N,20241231,0.92,0.92,5.2933,5.2933,191372499.79,5.4014,0.93,0.4314,3.0769,17.9977,18.12,17.1813,17.9977,17.2541,,0.8108,1.0645,20.9162,3.6959,3.0846,2.9551,188410561.53,185916106.59,166916106.59,(0.15470053837925168+0j),0.0346077209434838,3,20260227.0,17.27,18.9093,22.1957,3.0804,3.2626,3.4432,1.8459,1.8459,379066.0188,219826.7197,25.0,67.0,46.0,C+,93
600033.SH,600033,福建高速,福建,路桥,主板,SSE,20010209,H,20241231,0.2845,,1.1026,1.1026,792581778.8,4.2457,0.6048,0.5,2.1269,6.8532,6.87,6.9569,6.8532,33.7841,,0.1778,1.2281,18.1065,1.7511,1.7434,1.7422,1412081619.69,1391654648.822,1391654648.822,(-0.06980236513809801+0j),-0.0038772067910161,3,20260227.0,3.81,13.3921,12.9224,0.8504,3.4556,3.4221,2.6247,2.6247,1045616.4,1045616.4,60.0,32.0,46.0,C+,94
601169.SH,601169,北京银行,北京,银行,主板,SSE,20070919,H,20241231,1.07,1.07,3.3069,3.3069,25909000000.0,12.7342,2.0753,1.3985,5.4934,7.5531,8.65,7.5759,7.5531,37.0296,,0.0175,,91.5116,,,,14042000000.0,,,0.004705908345397969,0.0237574717943536,3,20260227.0,5.39,4.4118,4.3369,0.4101,1.6299,1.6339,5.9369,3.7106,11396068.5226,11396068.5226,85.0,5.0,45.0,C+,95
688616.SH,688616,西力科技,浙江,电器仪表,科创板,SSE,20210318,N,20241231,0.59,0.59,3.273,3.273,94159742.56,4.6368,1.7852,0.3221,1.7023,12.6643,12.8,11.4961,12.6643,17.6679,,0.5829,0.9969,17.3887,3.6296,3.4046,3.1913,96642386.4,39450464.0561,39450464.0561,(0.08627804912002146+0j),-0.0679841059892774,3,20260227.0,13.86,23.9683,26.1359,2.9265,4.2347,4.7769,2.127,2.127,248618.2753,248618.2753,35.0,55.0,45.0,C+,96
688101.SH,688101,三达膜,陕西,环境保护,科创板,SSE,20191115,H,20241231,0.95,0.95,4.1892,4.1892,280110710.78,12.1904,4.5049,0.4894,6.1953,8.0177,8.02,7.1339,8.0177,23.01,,0.2386,0.4065,32.8937,2.324,1.7903,1.6704,227108044.51,118417533.5489,103938299.9489,(0.1180339887498949+0j),-0.0180358183490884,3,20260227.0,17.94,18.92,15.7734,1.3453,4.2824,3.9193,,,595629.6464,595629.6464,40.0,50.0,45.0,C+,97
002507.SZ,2507,涪陵榨菜,重庆,食品,主板,SZSE,20101123,S,20241231,0.69,0.69,2.0687,2.0687,732116635.19,7.5374,2.5449,0.4073,3.5852,9.4363,9.44,8.6426,9.4363,33.4857,,0.2629,0.334,7.4104,12.555,11.5971,11.4028,852084655.32,1420305045.0068,1420305045.0068,(-0.021054989627439125+0j),-0.012894590175855,3,20260227.0,13.3,19.1996,19.1469,1.7732,6.4291,6.3333,3.1579,4.6617,1534712.3072,1528056.305,50.0,40.0,45.0,C+,98
002763.SZ,2763,汇洁股份,深圳,服饰,主板,SZSE,20150610,N,20241231,0.19,0.19,7.2063,7.2063,67793384.32,4.7057,1.9191,0.5,1.2923,4.0035,4.03,3.4334,4.0035,3.4741,,1.0374,1.388,27.576,3.1439,1.924,1.8941,153335060.79,197580922.1549,197580922.1549,(-0.34287125932722906+0j),0.0042454140920245,3,20260227.0,8.13,42.1595,42.5989,1.7856,1.1282,1.1086,5.5351,5.5351,333268.212,246826.1496,60.0,30.0,45.0,C+,99
600350.SH,600350,山东高速,山东,路桥,主板,SSE,20020318,H,20241231,0.54,0.54,5.8726,5.8726,2913771148.8,6.1391,0.1184,0.6082,4.3507,7.521,8.95,6.8566,7.521,14.2186,,0.1818,1.173,64.5639,0.6517,0.6276,0.2915,3655221573.03,163524073.4712,3627363060.0912,(-0.030068790829654635+0j),0.0348051183942597,3,20260227.0,9.74,14.7331,14.2711,1.5915,1.6526,1.8514,4.3121,4.3121,4708871.9836,4708871.9836,70.0,20.0,45.0,C+,100
000830.SZ,830,鲁西化工,山东,化工原料,主板,SZSE,19980807,S,20241231,1.065,1.065,15.5812,15.5812,1961691219.98,9.7798,2.5313,0.5286,5.715,11.4046,11.43,11.0278,11.4046,6.8236,,0.8319,10.8112,48.1199,0.2871,0.1224,0.0773,2188963967.32,2508104159.8867,1943591852.7167,0.5774402546560506,0.0851653312946429,3,20260227.0,18.69,17.544,24.095,1.8679,1.1958,1.1824,1.8784,1.8784,3559172.2316,3558891.7283,45.0,45.0,45.0,C+,101
002034.SZ,2034,旺能环境,浙江,环境保护,主板,SZSE,20040826,S,20241231,1.31,1.21,7.4447,7.4447,577515338.19,15.312,6.5264,0.6316,7.2113,8.5744,8.47,8.8289,8.5744,17.3154,,0.2196,1.403,53.2707,1.033,0.9996,0.8447,473166394.01,569596822.4847,378971528.9647,(-0.03267674187256009+0j),0.0031173954339038,3,20260227.0,17.62,13.6339,12.7476,1.115,2.41,2.318,2.7809,2.7809,764683.806,760888.8315,60.0,30.0,45.0,C+,102
601339.SH,601339,百隆东方,浙江,纺织,主板,SSE,20120612,H,20241231,0.27,0.27,5.2959,5.2959,219519620.95,6.4015,1.5728,0.3637,3.4851,4.2301,4.25,2.2639,4.2301,5.165,,0.5212,1.03,33.2907,2.0441,0.8424,0.7652,172395801.18,985584907.3339,-696632722.1161,-0.1088672113209932,0.0718953829020989,3,20260227.0,7.14,26.1033,19.563,1.167,1.3482,1.4104,5.7423,5.7423,1070692.266,1070692.266,75.0,15.0,45.0,C+,103
603338.SH,603338,浙江鼎力,浙江,工程机械,主板,SSE,20150325,H,20241231,3.22,3.22,15.4023,15.4023,1638488207.24,19.819,4.7207,0.5169,13.6973,17.1448,17.21,17.2468,17.1448,20.888,,0.5276,0.7253,34.621,2.513,1.9951,1.7111,2016162637.11,1253999496.919,936477164.049,(-0.065854012326091+0j),0.1115639505660694,3,20260227.0,59.28,18.4284,17.0266,2.7008,3.8488,3.5991,1.6869,1.6869,3001630.2267,3001630.2267,35.0,55.0,45.0,C+,104
300832.SZ,300832,新产业,深圳,医疗保健,创业板,SZSE,20200512,S,20241231,2.3271,2.3271,5.7723,5.7723,1720490659.23,10.9156,1.6957,0.5,7.6668,22.6841,22.85,21.3447,22.6841,40.3152,,0.5084,0.8963,10.841,5.5637,4.2454,3.9697,1966195706.62,1330057232.4501,1330057232.4501,(0.05133279957271153+0j),0.0743076103632183,3,20260227.0,52.33,22.4871,24.9242,4.7018,9.0657,9.0391,2.4842,2.4842,4111666.4019,3568892.2006,25.0,65.0,45.0,C+,105
601187.SH,601187,厦门银行,福建,银行,主板,SSE,20201027,H,20241231,0.89,0.89,2.1822,2.1822,2607821000.0,9.7157,2.5713,0.7577,3.2276,8.4361,9.36,8.4789,8.4361,46.9839,,0.0144,,92.0624,,,,1378811635.87,,,(-0.03714833264238804+0j),0.0138705475606295,3,20260227.0,7.23,7.354,7.2441,0.6949,3.3131,3.2583,4.1494,4.1494,1908089.463,1903933.8065,80.0,10.0,45.0,C+,106
002262.SZ,2262,恩华药业,江苏,化学制药,主板,SZSE,20080723,S,20241231,1.13,1.13,5.6069,5.6069,1143544949.17,7.1841,0.2403,0.5,5.5402,16.6525,16.79,16.6522,16.6525,20.0222,,0.7227,1.0072,13.821,5.6831,5.0628,4.9722,1220116877.56,669677505.5846,629677505.5846,0.047419390044301624,0.0585818735893015,3,20260227.0,23.81,21.1496,19.6712,2.9845,4.2449,4.0155,1.5126,1.5126,2418587.8541,2104586.0814,35.0,55.0,45.0,C+,107
601939.SH,601939,建设银行,北京,银行,主板,SSE,20070925,H,20241231,1.31,1.31,3.0005,3.0005,335323000000.0,12.648,0.5429,1.6087,7.1265,10.3697,10.69,10.3618,10.3697,44.8286,,0.019,,91.7578,,,,327835000000.0,,,0.0,-0.0127978861895818,3,20260227.0,8.59,6.6964,6.6649,0.6639,2.9956,2.977,6.8545,2.163,224714727.6733,8240951.8836,75.0,15.0,45.0,C+,108
